split,location,scenario,scenario_type,flood_path,rainfall_path,flood_shape,flood_dtype,rainfall_shape,rainfall_dtype,rainfall_length,static_dem_path,static_impervious_path,static_manhole_path,flood_file_size_bytes,rainfall_file_size_bytes,notes
train,location2,G1135_intensity_179,measured,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/G1135_intensity_179/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/G1135_intensity_179/rainfall.npy,"(360, 1, 500, 500)",float64,"(360,)",float64,360,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/manhole.npy,720000128,3008,
train,location2,G1162_intensity_131,measured,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/G1162_intensity_131/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/G1162_intensity_131/rainfall.npy,"(360, 1, 500, 500)",float64,"(360,)",float64,360,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/manhole.npy,720000128,3008,
train,location2,G1162_intensity_132,measured,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/G1162_intensity_132/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/G1162_intensity_132/rainfall.npy,"(360, 1, 500, 500)",float64,"(360,)",float64,360,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/manhole.npy,720000128,3008,
train,location2,G1162_intensity_151,measured,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/G1162_intensity_151/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/G1162_intensity_151/rainfall.npy,"(360, 1, 500, 500)",float64,"(360,)",float64,360,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/manhole.npy,720000128,3008,
train,location2,G1162_intensity_170,measured,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/G1162_intensity_170/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/G1162_intensity_170/rainfall.npy,"(360, 1, 500, 500)",float64,"(360,)",float64,360,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/manhole.npy,720000128,3008,
train,location2,G1166_intensity_120,measured,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/G1166_intensity_120/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/G1166_intensity_120/rainfall.npy,"(360, 1, 500, 500)",float64,"(360,)",float64,360,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/manhole.npy,720000128,3008,
train,location2,G3501_intensity_105,measured,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/G3501_intensity_105/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/G3501_intensity_105/rainfall.npy,"(360, 1, 500, 500)",float64,"(360,)",float64,360,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/manhole.npy,720000128,3008,
train,location2,G3535_intensity_215,measured,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/G3535_intensity_215/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/G3535_intensity_215/rainfall.npy,"(360, 1, 500, 500)",float64,"(360,)",float64,360,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/manhole.npy,720000128,3008,
train,location2,G3543_intensity_271,measured,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/G3543_intensity_271/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/G3543_intensity_271/rainfall.npy,"(360, 1, 500, 500)",float64,"(360,)",float64,360,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/manhole.npy,720000128,3008,
train,location2,G3555_intensity_284,measured,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/G3555_intensity_284/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/G3555_intensity_284/rainfall.npy,"(360, 1, 500, 500)",float64,"(360,)",float64,360,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/manhole.npy,720000128,3008,
train,location2,r100y_p0.1_d3h,design,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r100y_p0.1_d3h/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r100y_p0.1_d3h/rainfall.npy,"(360, 1, 500, 500)",float64,"(180,)",float64,180,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/manhole.npy,720000128,1568,
train,location2,r100y_p0.2_d3h,design,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r100y_p0.2_d3h/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r100y_p0.2_d3h/rainfall.npy,"(360, 1, 500, 500)",float64,"(180,)",float64,180,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/manhole.npy,720000128,1568,
train,location2,r100y_p0.3_d3h,design,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r100y_p0.3_d3h/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r100y_p0.3_d3h/rainfall.npy,"(360, 1, 500, 500)",float64,"(180,)",float64,180,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/manhole.npy,720000128,1568,
train,location2,r100y_p0.4_d3h,design,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r100y_p0.4_d3h/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r100y_p0.4_d3h/rainfall.npy,"(360, 1, 500, 500)",float64,"(180,)",float64,180,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/manhole.npy,720000128,1568,
train,location2,r100y_p0.6_d3h,design,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r100y_p0.6_d3h/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r100y_p0.6_d3h/rainfall.npy,"(360, 1, 500, 500)",float64,"(180,)",float64,180,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/manhole.npy,720000128,1568,
train,location2,r100y_p0.7_d3h,design,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r100y_p0.7_d3h/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r100y_p0.7_d3h/rainfall.npy,"(360, 1, 500, 500)",float64,"(180,)",float64,180,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/manhole.npy,720000128,1568,
train,location2,r100y_p0.9_d3h,design,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r100y_p0.9_d3h/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r100y_p0.9_d3h/rainfall.npy,"(360, 1, 500, 500)",float64,"(180,)",float64,180,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/manhole.npy,720000128,1568,
train,location2,r200y_p0.1_d3h,design,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r200y_p0.1_d3h/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r200y_p0.1_d3h/rainfall.npy,"(360, 1, 500, 500)",float64,"(180,)",float64,180,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/manhole.npy,720000128,1568,
train,location2,r200y_p0.2_d3h,design,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r200y_p0.2_d3h/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r200y_p0.2_d3h/rainfall.npy,"(360, 1, 500, 500)",float64,"(180,)",float64,180,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/manhole.npy,720000128,1568,
train,location2,r200y_p0.3_d3h,design,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r200y_p0.3_d3h/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r200y_p0.3_d3h/rainfall.npy,"(360, 1, 500, 500)",float64,"(180,)",float64,180,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/manhole.npy,720000128,1568,
train,location2,r200y_p0.4_d3h,design,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r200y_p0.4_d3h/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r200y_p0.4_d3h/rainfall.npy,"(360, 1, 500, 500)",float64,"(180,)",float64,180,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/manhole.npy,720000128,1568,
train,location2,r200y_p0.6_d3h,design,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r200y_p0.6_d3h/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r200y_p0.6_d3h/rainfall.npy,"(360, 1, 500, 500)",float64,"(180,)",float64,180,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/manhole.npy,720000128,1568,
train,location2,r200y_p0.8_d3h,design,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r200y_p0.8_d3h/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r200y_p0.8_d3h/rainfall.npy,"(360, 1, 500, 500)",float64,"(180,)",float64,180,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/manhole.npy,720000128,1568,
train,location2,r200y_p0.9_d3h,design,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r200y_p0.9_d3h/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r200y_p0.9_d3h/rainfall.npy,"(360, 1, 500, 500)",float64,"(180,)",float64,180,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/manhole.npy,720000128,1568,
train,location2,r300y_p0.2_d3h,design,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r300y_p0.2_d3h/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r300y_p0.2_d3h/rainfall.npy,"(480, 1, 500, 500)",float64,"(180,)",float64,180,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/manhole.npy,960000128,1568,
train,location2,r300y_p0.3_d3h,design,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r300y_p0.3_d3h/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r300y_p0.3_d3h/rainfall.npy,"(480, 1, 500, 500)",float64,"(180,)",float64,180,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/manhole.npy,960000128,1568,
train,location2,r300y_p0.4_d3h,design,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r300y_p0.4_d3h/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r300y_p0.4_d3h/rainfall.npy,"(480, 1, 500, 500)",float64,"(180,)",float64,180,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/manhole.npy,960000128,1568,
train,location2,r300y_p0.7_d3h,design,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r300y_p0.7_d3h/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r300y_p0.7_d3h/rainfall.npy,"(360, 1, 500, 500)",float64,"(180,)",float64,180,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/manhole.npy,720000128,1568,
train,location2,r300y_p0.9_d3h,design,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r300y_p0.9_d3h/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r300y_p0.9_d3h/rainfall.npy,"(360, 1, 500, 500)",float64,"(180,)",float64,180,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/manhole.npy,720000128,1568,
train,location2,r500y_p0.2_d3h,design,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r500y_p0.2_d3h/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r500y_p0.2_d3h/rainfall.npy,"(480, 1, 500, 500)",float64,"(180,)",float64,180,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/manhole.npy,960000128,1568,
train,location2,r500y_p0.4_d3h,design,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r500y_p0.4_d3h/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r500y_p0.4_d3h/rainfall.npy,"(480, 1, 500, 500)",float64,"(180,)",float64,180,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/manhole.npy,960000128,1568,
train,location2,r500y_p0.5_d3h,design,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r500y_p0.5_d3h/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r500y_p0.5_d3h/rainfall.npy,"(480, 1, 500, 500)",float64,"(180,)",float64,180,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/manhole.npy,960000128,1568,
train,location2,r500y_p0.6_d3h,design,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r500y_p0.6_d3h/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r500y_p0.6_d3h/rainfall.npy,"(480, 1, 500, 500)",float64,"(180,)",float64,180,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/manhole.npy,960000128,1568,
train,location2,r500y_p0.7_d3h,design,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r500y_p0.7_d3h/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r500y_p0.7_d3h/rainfall.npy,"(480, 1, 500, 500)",float64,"(180,)",float64,180,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/manhole.npy,960000128,1568,
train,location2,r500y_p0.8_d3h,design,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r500y_p0.8_d3h/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r500y_p0.8_d3h/rainfall.npy,"(480, 1, 500, 500)",float64,"(180,)",float64,180,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/manhole.npy,960000128,1568,
train,location2,r500y_p0.9_d3h,design,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r500y_p0.9_d3h/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location2/r500y_p0.9_d3h/rainfall.npy,"(480, 1, 500, 500)",float64,"(180,)",float64,180,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location2/manhole.npy,960000128,1568,
train,location3,G1135_intensity_117,measured,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location3/G1135_intensity_117/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location3/G1135_intensity_117/rainfall.npy,"(360, 1, 500, 500)",float64,"(360,)",float64,360,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location3/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location3/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location3/manhole.npy,720000128,3008,
train,location3,G1135_intensity_155,measured,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location3/G1135_intensity_155/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location3/G1135_intensity_155/rainfall.npy,"(360, 1, 500, 500)",float64,"(360,)",float64,360,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location3/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location3/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location3/manhole.npy,720000128,3008,
train,location3,G1135_intensity_156,measured,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location3/G1135_intensity_156/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location3/G1135_intensity_156/rainfall.npy,"(360, 1, 500, 500)",float64,"(360,)",float64,360,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location3/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location3/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location3/manhole.npy,720000128,3008,
train,location3,G1135_intensity_163,measured,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location3/G1135_intensity_163/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location3/G1135_intensity_163/rainfall.npy,"(360, 1, 500, 500)",float64,"(360,)",float64,360,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location3/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location3/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location3/manhole.npy,720000128,3008,
train,location3,G1135_intensity_179,measured,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location3/G1135_intensity_179/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location3/G1135_intensity_179/rainfall.npy,"(360, 1, 500, 500)",float64,"(360,)",float64,360,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location3/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location3/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location3/manhole.npy,720000128,3008,
train,location3,G1162_intensity_131,measured,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location3/G1162_intensity_131/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location3/G1162_intensity_131/rainfall.npy,"(360, 1, 500, 500)",float64,"(360,)",float64,360,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location3/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location3/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location3/manhole.npy,720000128,3008,
train,location3,G1162_intensity_132,measured,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location3/G1162_intensity_132/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location3/G1162_intensity_132/rainfall.npy,"(360, 1, 500, 500)",float64,"(360,)",float64,360,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location3/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location3/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location3/manhole.npy,720000128,3008,
train,location3,G1162_intensity_151,measured,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location3/G1162_intensity_151/flood.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/flood/location3/G1162_intensity_151/rainfall.npy,"(360, 1, 500, 500)",float64,"(360,)",float64,360,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location3/absolute_DEM.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location3/impervious.npy,E:/BaiduNetdiskDownload/urbanflood24/urbanflood24/train/geodata/location3/manhole.npy,720000128,3008,
